,attack
8696,0
8697,0
8698,0
8699,1
8700,0
8701,0
8702,0
8703,0
8704,1
8705,0
8706,0
8707,0
8708,0
8709,0
8710,1
8711,1
8712,0
8713,1
8714,1
8715,1
8716,1
8717,1
8718,1
8719,0
8720,0
8721,0
8722,0
8723,1
8724,0
8725,1
8726,0
8727,1
8728,0
8729,0
8730,0
8731,1
8732,0
8733,0
8734,0
8735,0
8736,1
8737,1
8738,0
8739,0
8740,1
8741,0
8742,1
8743,1
8744,0
8745,0
8746,0
8747,1
8748,0
8749,0
8750,0
8751,0
8752,1
8753,0
8754,0
8755,1
8756,1
8757,0
8758,0
8759,0
8760,0
8761,1
8762,0
8763,0
8764,1
8765,0
8766,0
8767,0
8768,1
8769,0
8770,0
8771,0
8772,0
8773,0
8774,0
8775,1
8776,1
8777,1
8778,1
8779,0
8780,0
8781,0
8782,1
8783,1
8784,0
8785,0
8786,1
8787,1
8788,1
8789,0
8790,0
8791,0
8792,0
8793,0
8794,1
8795,1
8796,0
8797,1
8798,1
8799,0
8800,1
8801,1
8802,0
8803,0
8804,0
8805,1
8806,0
8807,0
8808,0
8809,1
8810,0
8811,0
8812,1
8813,0
8814,1
8815,0
8816,1
8817,0
8818,0
8819,1
8820,0
8821,0
8822,1
8823,0
8824,0
8825,0
8826,0
8827,0
8828,0
8829,0
8830,0
8831,0
8832,1
8833,1
8834,0
8835,1
8836,0
8837,0
8838,0
8839,0
8840,1
8841,1
8842,1
8843,1
8844,0
8845,1
8846,0
8847,1
8848,0
8849,0
8850,1
8851,0
8852,1
8853,0
8854,0
8855,0
8856,1
8857,0
8858,0
8859,0
8860,0
8861,1
8862,1
8863,0
8864,1
8865,1
8866,0
8867,0
8868,0
8869,1
8870,0
8871,0
8872,0
8873,1
8874,0
8875,0
8876,1
8877,0
8878,1
8879,0
8880,1
8881,1
8882,1
8883,0
8884,1
8885,0
8886,0
8887,1
8888,0
8889,0
8890,1
8891,0
8892,1
8893,1
8894,0
8895,1
8896,1
8897,1
8898,0
8899,0
8900,0
8901,0
8902,1
8903,1
8904,0
8905,0
8906,0
8907,1
8908,1
8909,1
8910,0
8911,1
8912,1
8913,1
8914,0
8915,0
8916,0
8917,1
8918,0
8919,0
8920,0
8921,0
8922,1
8923,1
8924,0
8925,0
8926,1
8927,0
8928,0
8929,1
8930,1
8931,0
8932,0
8933,0
8934,0
8935,0
8936,0
8937,1
8938,0
8939,1
8940,0
8941,1
8942,1
8943,1
8944,0
8945,0
8946,0
8947,0
8948,1
8949,1
8950,0
8951,1
8952,0
8953,0
8954,0
8955,0
8956,0
8957,0
8958,0
8959,1
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,0
8969,0
8970,1
8971,1
8972,0
8973,0
8974,1
8975,1
8976,0
8977,1
8978,0
8979,0
8980,1
8981,0
8982,0
8983,0
8984,1
8985,0
8986,0
8987,0
8988,0
8989,0
8990,1
8991,0
8992,0
8993,0
8994,0
8995,0
8996,1
8997,0
8998,1
8999,1
9000,0
9001,1
9002,1
9003,0
9004,1
9005,1
9006,1
9007,0
9008,0
9009,0
9010,1
9011,0
9012,0
9013,1
9014,1
9015,0
9016,1
9017,0
9018,1
9019,0
9020,0
9021,1
9022,0
9023,0
9024,0
9025,1
9026,0
9027,1
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,1
9038,1
9039,1
9040,0
9041,0
9042,0
9043,1
9044,0
9045,1
9046,1
9047,0
9048,0
9049,0
9050,1
9051,1
9052,1
9053,0
9054,0
9055,1
9056,1
9057,0
9058,1
9059,0
9060,1
9061,1
9062,1
9063,0
9064,0
9065,1
9066,1
9067,0
9068,0
9069,1
9070,1
9071,0
9072,0
9073,1
9074,0
9075,0
9076,1
9077,0
9078,0
9079,0
9080,0
9081,1
9082,0
9083,1
9084,1
9085,1
9086,0
9087,1
9088,0
9089,0
9090,1
9091,0
9092,0
9093,0
9094,0
9095,0
9096,1
9097,0
9098,1
9099,0
9100,0
9101,0
9102,0
9103,1
9104,0
9105,0
9106,1
9107,1
9108,0
9109,0
9110,0
9111,1
9112,1
9113,0
9114,1
9115,1
9116,1
9117,1
9118,0
9119,0
9120,1
9121,0
9122,1
9123,1
9124,0
9125,1
9126,1
9127,0
9128,1
9129,0
9130,0
9131,0
9132,0
9133,0
9134,0
9135,0
9136,0
9137,0
9138,1
9139,0
9140,0
9141,0
9142,0
9143,1
9144,0
9145,0
9146,0
9147,0
9148,0
9149,0
9150,1
9151,0
9152,0
9153,0
9154,1
9155,0
9156,0
9157,1
9158,0
9159,1
9160,0
9161,0
9162,1
9163,1
9164,0
9165,0
9166,0
9167,0
9168,1
9169,1
9170,0
9171,0
9172,0
9173,0
9174,1
9175,0
9176,0
9177,0
9178,0
9179,0
9180,0
9181,1
9182,1
9183,1
9184,1
9185,0
9186,0
9187,0
9188,1
9189,1
9190,1
9191,0
9192,0
9193,1
9194,0
9195,0
9196,0
9197,1
9198,1
9199,0
9200,0
9201,0
9202,0
9203,1
9204,1
9205,0
9206,0
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,0
9214,1
9215,0
9216,1
9217,1
9218,0
9219,0
9220,1
9221,0
9222,0
9223,0
9224,0
9225,0
9226,0
9227,0
9228,1
9229,0
9230,1
9231,0
9232,0
9233,0
9234,0
9235,0
9236,0
9237,0
9238,1
9239,0
9240,0
9241,1
9242,1
9243,0
9244,0
9245,0
9246,1
9247,0
9248,0
9249,1
9250,1
9251,0
9252,0
9253,1
9254,1
9255,0
9256,0
9257,0
9258,0
9259,1
9260,1
9261,1
9262,1
9263,1
9264,1
9265,1
9266,1
9267,0
9268,1
9269,0
9270,1
9271,1
9272,0
9273,0
9274,1
9275,0
9276,1
9277,1
9278,0
9279,0
9280,0
9281,1
9282,0
9283,0
9284,1
9285,0
9286,1
9287,0
9288,0
9289,1
9290,1
9291,0
9292,1
9293,0
9294,1
9295,0
9296,0
9297,0
9298,1
9299,0
9300,0
9301,0
9302,0
9303,0
9304,0
9305,1
9306,1
9307,1
9308,1
9309,0
9310,0
9311,0
9312,0
9313,0
9314,0
9315,1
9316,0
9317,0
9318,0
9319,0
9320,0
9321,1
9322,0
9323,1
9324,1
9325,0
9326,1
9327,0
9328,0
9329,0
9330,0
9331,1
9332,0
9333,0
9334,0
9335,0
9336,1
9337,1
9338,1
9339,0
9340,0
9341,1
9342,1
9343,0
9344,0
9345,0
9346,0
9347,0
9348,1
9349,0
9350,0
9351,0
9352,1
9353,0
9354,0
9355,0
9356,0
9357,1
9358,0
9359,1
9360,1
9361,0
9362,0
9363,0
9364,0
9365,1
9366,0
9367,1
9368,1
9369,1
9370,1
9371,1
9372,1
9373,0
9374,0
9375,0
9376,0
9377,1
9378,1
9379,0
9380,0
9381,1
9382,1
9383,1
9384,0
9385,0
9386,0
9387,0
9388,0
9389,1
9390,1
9391,0
9392,0
9393,1
9394,0
9395,1
9396,0
9397,0
9398,1
9399,0
9400,0
9401,0
9402,1
9403,1
9404,0
9405,0
9406,0
9407,1
9408,1
9409,1
9410,0
9411,1
9412,1
9413,1
9414,0
9415,0
9416,0
9417,0
9418,1
9419,0
9420,1
9421,0
9422,0
9423,0
9424,0
9425,1
9426,0
9427,0
9428,1
9429,1
9430,0
9431,1
9432,0
9433,1
9434,0
9435,1
9436,1
9437,1
9438,0
9439,0
9440,1
9441,0
9442,0
9443,0
9444,0
9445,0
9446,0
9447,0
9448,0
9449,1
9450,1
9451,0
9452,0
9453,0
9454,0
9455,0
9456,0
9457,0
9458,0
9459,0
9460,0
9461,0
9462,1
9463,1
9464,0
9465,0
9466,1
9467,0
9468,0
9469,1
9470,0
9471,0
9472,0
9473,1
9474,1
9475,0
9476,1
9477,1
9478,1
9479,0
9480,0
9481,1
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,0
9489,0
9490,1
9491,1
9492,0
9493,1
9494,1
9495,0
9496,0
9497,0
9498,0
9499,0
9500,0
9501,0
9502,0
9503,0
9504,1
9505,0
9506,1
9507,1
9508,1
9509,0
9510,0
9511,0
9512,0
9513,1
9514,0
9515,0
9516,0
9517,1
9518,1
9519,0
9520,1
9521,1
9522,0
9523,0
9524,0
9525,0
9526,0
9527,0
9528,1
9529,1
9530,1
9531,0
9532,0
9533,1
9534,1
9535,0
9536,0
9537,1
9538,0
9539,0
9540,1
9541,1
9542,1
9543,1
9544,0
9545,0
9546,0
9547,1
9548,0
9549,0
9550,1
9551,0
9552,0
9553,0
9554,0
9555,0
9556,0
9557,0
9558,1
9559,0
9560,1
9561,0
9562,1
9563,1
9564,0
9565,0
9566,0
9567,1
9568,1
9569,0
9570,0
9571,0
9572,0
9573,1
9574,1
9575,1
9576,0
9577,1
9578,0
9579,1
9580,0
9581,1
9582,0
9583,1
9584,1
9585,1
9586,0
9587,0
9588,1
9589,1
9590,0
9591,1
9592,0
9593,0
9594,0
9595,1
9596,0
9597,1
9598,1
9599,0
9600,0
9601,0
9602,1
9603,0
9604,1
9605,0
9606,0
9607,0
9608,0
9609,0
9610,0
9611,0
9612,1
9613,0
9614,1
9615,1
9616,0
9617,0
9618,0
9619,1
9620,0
9621,0
9622,1
9623,0
9624,1
9625,0
9626,0
9627,1
9628,1
9629,0
9630,1
9631,0
9632,1
9633,0
9634,1
9635,1
9636,0
9637,1
9638,1
9639,0
9640,0
9641,0
9642,0
9643,1
9644,1
9645,0
9646,0
9647,0
9648,0
9649,1
9650,0
9651,1
9652,0
9653,0
9654,0
9655,1
9656,0
9657,1
9658,1
9659,0
9660,0
9661,1
9662,0
9663,0
9664,0
9665,1
9666,0
9667,0
9668,0
9669,0
9670,0
9671,0
9672,1
9673,0
9674,1
9675,0
9676,1
9677,0
9678,0
9679,0
9680,0
9681,0
9682,0
9683,0
9684,0
9685,0
9686,0
9687,0
9688,0
9689,0
9690,0
9691,0
9692,0
9693,0
9694,0
9695,0
9696,0
9697,1
9698,0
9699,0
9700,1
9701,0
9702,0
9703,0
9704,1
9705,1
9706,0
9707,0
9708,0
9709,1
9710,0
9711,0
9712,0
9713,1
9714,0
9715,1
9716,0
9717,0
9718,0
9719,0
9720,0
9721,0
9722,1
9723,0
9724,0
9725,0
9726,0
9727,0
9728,1
9729,1
9730,0
9731,0
9732,0
9733,0
9734,0
9735,0
9736,0
9737,1
9738,1
9739,0
9740,0
9741,0
9742,0
9743,0
9744,1
9745,0
9746,1
9747,0
9748,0
9749,1
9750,0
9751,1
9752,0
9753,0
9754,1
9755,1
9756,0
9757,0
9758,1
9759,0
9760,0
9761,1
9762,0
9763,0
9764,0
9765,0
9766,1
9767,0
9768,1
9769,1
9770,1
9771,0
9772,0
9773,1
9774,1
9775,1
9776,0
9777,0
9778,1
9779,0
9780,0
9781,1
9782,0
9783,0
9784,1
9785,0
9786,0
9787,0
9788,0
9789,1
9790,1
9791,0
9792,0
9793,1
9794,1
9795,0
9796,1
9797,0
9798,0
9799,0
9800,0
9801,0
9802,0
9803,0
9804,1
9805,0
9806,0
9807,0
9808,0
9809,0
9810,0
9811,0
9812,1
9813,0
9814,0
9815,0
9816,1
9817,0
9818,0
9819,0
9820,0
9821,0
9822,0
9823,1
9824,0
9825,1
9826,0
9827,0
9828,0
9829,0
9830,0
9831,1
9832,0
9833,1
9834,1
9835,1
9836,0
9837,1
9838,0
9839,0
9840,0
9841,1
9842,1
9843,0
9844,1
9845,0
9846,1
9847,1
9848,1
9849,0
9850,1
9851,0
9852,0
9853,0
9854,0
9855,0
9856,1
9857,0
9858,1
9859,0
9860,1
9861,1
9862,0
9863,1
9864,1
9865,0
9866,1
9867,1
9868,0
9869,0
9870,1
9871,1
9872,0
9873,0
9874,0
9875,0
9876,0
9877,0
9878,0
9879,0
9880,0
9881,0
9882,1
9883,1
9884,1
9885,0
9886,0
9887,0
9888,0
9889,1
9890,0
9891,1
9892,1
9893,0
9894,1
9895,1
9896,0
9897,0
9898,1
9899,0
9900,0
9901,0
9902,0
9903,1
9904,0
9905,1
9906,0
9907,1
9908,0
9909,0
9910,1
9911,1
9912,1
9913,1
9914,0
9915,1
9916,1
9917,0
9918,0
9919,1
9920,0
9921,1
9922,0
9923,0
9924,1
9925,1
9926,1
9927,0
9928,0
9929,0
9930,1
9931,0
9932,0
9933,0
9934,1
9935,1
9936,1
9937,0
9938,0
9939,1
9940,0
9941,0
9942,1
9943,1
9944,1
9945,0
9946,0
9947,0
9948,0
9949,0
9950,0
9951,0
9952,1
9953,0
9954,0
9955,1
9956,0
9957,1
9958,1
9959,0
9960,1
9961,0
9962,0
9963,0
9964,1
9965,0
9966,1
9967,1
9968,0
9969,0
9970,1
9971,0
9972,0
9973,0
9974,0
9975,0
9976,0
9977,1
9978,1
9979,0
9980,0
9981,0
9982,0
9983,1
9984,0
9985,0
9986,0
9987,1
9988,1
9989,1
9990,1
9991,0
9992,0
9993,0
9994,0
9995,0
9996,1
9997,1
9998,1
9999,0
10000,0
10001,0
10002,0
10003,0
10004,1
10005,1
10006,0
10007,1
10008,0
10009,0
10010,0
10011,0
10012,0
10013,0
10014,1
10015,1
10016,1
10017,0
10018,1
10019,0
10020,0
10021,0
10022,0
10023,1
10024,1
10025,1
10026,0
10027,0
10028,1
10029,0
10030,0
10031,0
10032,1
10033,1
10034,1
10035,1
10036,0
10037,0
10038,0
10039,1
10040,0
10041,0
10042,0
10043,0
10044,0
10045,0
10046,0
10047,1
10048,1
10049,1
10050,1
10051,0
10052,0
10053,1
10054,1
10055,0
10056,0
10057,1
10058,0
10059,0
10060,1
10061,0
10062,1
10063,1
10064,1
10065,0
10066,1
10067,1
10068,1
10069,1
10070,1
10071,0
10072,0
10073,1
10074,1
10075,0
10076,0
10077,0
10078,0
10079,1
10080,0
10081,1
10082,0
10083,0
10084,0
10085,1
10086,0
10087,1
10088,1
10089,1
10090,1
10091,0
10092,0
10093,0
10094,0
10095,0
10096,0
10097,1
10098,0
10099,1
10100,1
10101,1
10102,1
10103,1
10104,0
10105,1
10106,1
10107,0
10108,0
10109,0
10110,0
10111,1
10112,1
10113,1
10114,0
10115,0
10116,0
10117,1
10118,1
10119,0
10120,0
10121,1
10122,0
10123,1
10124,1
10125,0
10126,1
10127,1
10128,0
10129,0
10130,1
10131,0
10132,1
10133,0
10134,0
10135,0
10136,0
10137,1
10138,0
10139,0
10140,0
10141,0
10142,1
10143,0
10144,0
10145,1
10146,0
10147,0
10148,0
10149,0
10150,0
10151,0
10152,0
10153,0
10154,1
10155,0
10156,0
10157,0
10158,1
10159,1
10160,1
10161,0
10162,1
10163,0
10164,0
10165,0
10166,1
10167,0
10168,1
10169,0
10170,0
10171,1
10172,0
10173,0
10174,0
10175,0
10176,0
10177,0
10178,0
10179,0
10180,1
10181,0
10182,0
10183,1
10184,0
10185,0
10186,0
10187,0
10188,0
10189,0
10190,0
10191,1
10192,0
10193,1
10194,0
10195,0
10196,0
10197,1
10198,0
10199,1
10200,0
10201,0
10202,1
10203,0
10204,1
10205,0
10206,0
10207,1
10208,0
10209,0
10210,0
10211,1
10212,0
10213,0
10214,1
10215,1
10216,0
10217,0
10218,0
10219,1
10220,1
10221,0
10222,0
10223,1
10224,0
10225,0
10226,0
10227,0
10228,1
10229,1
10230,1
10231,1
10232,0
10233,1
10234,1
10235,0
10236,1
10237,1
10238,0
10239,1
10240,1
10241,1
10242,0
10243,1
10244,0
10245,1
10246,0
10247,0
10248,0
10249,1
10250,0
10251,1
10252,1
10253,1
10254,0
10255,1
10256,0
10257,1
10258,0
10259,1
10260,0
10261,1
10262,0
10263,0
10264,0
10265,1
10266,0
10267,1
10268,1
10269,1
10270,1
10271,0
10272,1
10273,1
10274,0
10275,1
10276,0
10277,0
10278,0
10279,1
10280,0
10281,0
10282,1
10283,0
10284,1
10285,0
10286,1
10287,0
10288,1
10289,0
10290,0
10291,1
10292,0
10293,1
10294,1
10295,0
10296,0
10297,1
10298,0
10299,1
10300,0
10301,1
10302,0
10303,0
10304,0
10305,1
10306,1
10307,0
10308,0
10309,1
10310,1
10311,0
10312,0
10313,0
10314,0
10315,0
10316,1
10317,0
10318,1
10319,0
10320,0
10321,1
10322,0
10323,1
10324,1
10325,0
10326,0
10327,1
10328,0
10329,0
10330,0
10331,1
10332,1
10333,1
10334,1
10335,0
10336,0
10337,0
10338,0
10339,0
10340,0
10341,0
10342,0
10343,0
10344,0
10345,1
10346,1
10347,0
10348,0
10349,0
10350,0
10351,0
10352,0
10353,1
10354,0
10355,1
10356,0
10357,0
10358,0
10359,1
10360,0
10361,0
10362,0
10363,1
10364,0
10365,0
10366,0
10367,1
10368,0
10369,1
10370,0
10371,0
10372,0
10373,0
10374,0
10375,1
10376,0
10377,1
10378,1
10379,1
10380,0
10381,1
10382,1
10383,0
10384,0
10385,1
10386,0
10387,0
10388,1
10389,0
10390,1
10391,0
10392,0
10393,0
10394,0
10395,1
10396,1
10397,0
10398,0
10399,0
10400,0
10401,0
10402,0
10403,1
10404,0
10405,0
10406,1
10407,1
10408,0
10409,1
10410,1
10411,1
10412,0
10413,0
10414,0
10415,0
10416,0
10417,0
10418,0
10419,0
10420,0
10421,1
10422,1
10423,0
10424,0
10425,0
10426,1
10427,0
10428,1
10429,0
10430,0
10431,0
10432,0
10433,1
10434,0
10435,0
10436,0
10437,1
10438,1
10439,0
10440,1
10441,0
10442,0
10443,0
10444,1
10445,0
10446,1
10447,0
10448,0
10449,1
10450,0
10451,0
10452,0
10453,0
10454,0
10455,0
10456,1
10457,1
10458,1
10459,0
10460,1
10461,0
10462,1
10463,0
10464,0
10465,0
10466,1
10467,1
10468,0
10469,1
10470,0
10471,0
10472,0
10473,0
10474,0
10475,1
10476,0
10477,1
10478,0
10479,0
10480,1
10481,0
10482,1
10483,1
10484,0
10485,0
10486,0
10487,0
10488,0
10489,1
10490,0
10491,0
10492,0
10493,1
10494,0
10495,1
10496,0
10497,1
10498,1
10499,1
10500,0
10501,1
10502,0
10503,1
10504,0
10505,1
10506,0
10507,0
10508,0
10509,1
10510,0
10511,1
10512,0
10513,0
10514,1
10515,0
10516,1
10517,0
10518,1
10519,0
10520,0
10521,0
10522,1
10523,0
10524,1
10525,1
10526,1
10527,1
10528,1
10529,1
10530,1
10531,0
10532,0
10533,0
10534,0
10535,1
10536,1
10537,0
10538,0
10539,0
10540,0
10541,0
10542,0
10543,1
10544,0
10545,0
10546,0
10547,1
10548,0
10549,1
10550,0
10551,0
10552,1
10553,0
10554,0
10555,1
10556,1
10557,0
10558,0
10559,1
10560,0
10561,0
10562,1
10563,0
10564,0
10565,0
10566,1
10567,0
10568,0
10569,1
10570,0
10571,1
10572,1
10573,0
10574,1
10575,0
10576,0
10577,0
10578,0
10579,0
10580,0
10581,0
10582,1
10583,0
10584,0
10585,1
10586,0
10587,0
10588,0
10589,0
10590,0
10591,0
10592,1
10593,0
10594,1
10595,1
10596,1
10597,0
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,1
10605,0
10606,0
10607,1
10608,0
10609,0
10610,0
10611,1
10612,0
10613,1
10614,0
10615,0
10616,0
10617,0
10618,1
10619,1
10620,0
10621,0
10622,1
10623,0
10624,1
10625,0
10626,0
10627,0
10628,0
10629,1
10630,0
10631,0
10632,1
10633,0
10634,0
10635,1
10636,1
10637,1
10638,0
10639,1
10640,0
10641,1
10642,1
10643,0
10644,0
10645,0
10646,1
10647,0
10648,1
10649,0
10650,1
10651,1
10652,0
10653,0
10654,0
10655,1
10656,0
10657,1
10658,0
10659,0
10660,0
10661,1
10662,0
10663,0
10664,1
10665,1
10666,0
10667,0
10668,1
10669,0
10670,0
10671,0
10672,0
10673,1
10674,1
10675,0
10676,1
10677,0
10678,1
10679,1
10680,1
10681,1
10682,0
10683,1
10684,0
10685,0
10686,0
10687,0
10688,0
10689,0
10690,1
10691,0
10692,1
10693,0
10694,0
10695,1
10696,1
10697,1
10698,0
10699,0
10700,1
10701,1
10702,1
10703,0
10704,0
10705,1
10706,1
10707,1
10708,1
10709,1
10710,1
10711,0
10712,0
10713,0
10714,1
10715,0
10716,1
10717,0
10718,1
10719,1
10720,0
10721,0
10722,0
10723,0
10724,1
10725,1
10726,0
10727,0
10728,1
10729,1
10730,0
10731,1
10732,1
10733,0
10734,0
10735,0
10736,0
10737,0
10738,0
10739,0
10740,0
10741,1
10742,1
10743,0
10744,1
10745,0
10746,1
10747,0
10748,0
10749,0
10750,1
10751,0
10752,0
10753,0
10754,0
10755,0
10756,1
10757,0
10758,0
10759,0
10760,0
10761,0
10762,1
10763,0
10764,0
10765,1
10766,1
10767,0
10768,1
10769,0
10770,1
10771,0
10772,0
10773,1
10774,0
10775,0
10776,1
10777,0
10778,1
10779,0
10780,1
10781,0
10782,1
10783,0
10784,0
10785,1
10786,0
10787,0
10788,0
10789,0
10790,1
10791,1
10792,0
10793,1
10794,0
10795,0
10796,0
10797,1
10798,1
10799,1
10800,1
10801,1
10802,1
10803,0
10804,0
10805,0
10806,1
10807,1
10808,0
10809,0
10810,0
10811,0
10812,0
10813,1
10814,0
10815,0
10816,0
10817,0
10818,0
10819,0
10820,0
10821,0
10822,0
10823,1
10824,0
10825,1
10826,0
10827,0
10828,0
10829,1
10830,0
10831,0
10832,0
10833,0
10834,0
10835,0
10836,1
10837,0
10838,0
10839,1
10840,0
10841,0
10842,1
10843,0
10844,0
10845,0
10846,0
10847,1
10848,0
10849,1
10850,1
10851,0
10852,0
10853,1
10854,0
10855,0
10856,0
10857,0
10858,1
10859,1
10860,0
10861,0
10862,0
10863,1
10864,0
10865,0
10866,0
10867,1
10868,0
10869,0
10870,1
10871,1
10872,1
10873,1
10874,0
10875,1
10876,0
10877,1
10878,1
10879,1
10880,0
10881,0
10882,1
10883,0
10884,1
10885,1
10886,1
10887,1
10888,0
10889,1
10890,0
10891,0
10892,1
10893,0
10894,1
10895,0
10896,0
10897,1
10898,1
10899,0
10900,1
10901,0
10902,1
10903,0
10904,0
10905,0
10906,0
10907,0
10908,0
10909,0
10910,0
10911,1
10912,1
10913,1
10914,1
10915,0
10916,1
10917,1
10918,1
10919,0
10920,0
10921,0
10922,1
10923,0
10924,0
10925,1
10926,0
10927,1
10928,0
10929,0
10930,1
10931,0
10932,0
10933,1
10934,0
10935,1
10936,1
10937,0
10938,1
10939,1
10940,1
10941,0
10942,1
10943,1
10944,0
10945,0
10946,1
10947,0
10948,1
10949,0
10950,1
10951,1
10952,0
10953,0
10954,1
10955,0
10956,0
10957,0
10958,1
10959,1
10960,0
10961,1
10962,0
10963,0
10964,1
10965,0
10966,0
10967,0
10968,1
10969,1
10970,1
10971,0
10972,0
10973,1
10974,0
10975,0
10976,0
10977,0
10978,0
10979,0
10980,0
10981,0
10982,0
10983,1
10984,0
10985,0
10986,1
10987,1
10988,0
10989,0
10990,0
10991,1
10992,0
10993,0
10994,0
10995,1
10996,0
10997,0
10998,1
10999,0
11000,1
11001,1
11002,0
11003,1
11004,0
11005,0
11006,0
11007,0
11008,1
11009,0
11010,1
11011,0
11012,1
11013,1
11014,0
11015,1
11016,1
11017,0
11018,0
11019,1
11020,1
11021,0
11022,1
11023,1
11024,0
11025,0
11026,0
11027,1
11028,1
11029,0
11030,0
11031,1
11032,1
11033,1
11034,0
11035,0
11036,0
11037,1
11038,1
11039,0
11040,1
11041,1
11042,0
11043,0
11044,0
11045,0
11046,1
11047,0
11048,0
11049,1
11050,0
11051,0
11052,1
11053,0
11054,0
11055,0
11056,0
11057,1
11058,1
11059,0
11060,1
11061,1
11062,1
11063,0
11064,0
11065,1
11066,0
11067,0
11068,1
11069,0
11070,0
11071,1
11072,1
11073,1
11074,0
11075,0
11076,1
11077,0
11078,0
11079,0
11080,1
11081,1
11082,1
11083,0
11084,0
11085,1
11086,0
11087,0
11088,0
11089,0
11090,1
11091,0
11092,0
11093,1
11094,0
11095,0
11096,0
11097,0
11098,0
11099,0
11100,0
11101,1
11102,1
11103,0
11104,0
11105,0
11106,0
11107,0
11108,0
11109,1
11110,0
11111,0
11112,0
11113,0
11114,0
11115,0
11116,0
11117,1
11118,0
11119,1
11120,0
11121,1
11122,0
11123,0
11124,0
11125,1
11126,1
11127,0
11128,0
11129,1
11130,0
11131,0
11132,1
11133,0
11134,0
11135,1
11136,0
11137,0
11138,0
11139,0
11140,1
11141,0
11142,1
11143,0
11144,0
11145,1
11146,0
11147,1
11148,1
11149,0
11150,1
11151,0
11152,0
11153,0
11154,1
11155,0
11156,0
11157,0
11158,0
11159,1
11160,0
11161,0
11162,0
11163,1
11164,0
11165,0
11166,1
11167,0
11168,1
11169,0
11170,1
11171,0
11172,1
11173,0
11174,1
11175,1
11176,0
11177,0
11178,0
11179,0
11180,0
11181,0
11182,1
11183,0
11184,0
11185,0
11186,0
11187,0
11188,0
11189,1
11190,1
11191,1
11192,0
11193,0
11194,0
11195,0
11196,0
11197,0
11198,0
11199,1
11200,0
11201,0
11202,1
11203,0
11204,1
11205,1
11206,1
11207,1
11208,1
11209,0
11210,0
11211,0
11212,1
11213,0
11214,1
11215,0
11216,1
11217,0
11218,0
11219,0
11220,0
11221,0
11222,0
11223,1
11224,0
11225,0
11226,1
11227,0
11228,0
11229,1
11230,1
11231,1
11232,1
11233,1
11234,1
11235,0
11236,0
11237,0
11238,0
11239,0
11240,1
11241,0
11242,0
11243,0
11244,0
11245,0
11246,0
11247,0
11248,0
11249,1
11250,1
11251,0
11252,1
11253,0
11254,1
11255,0
11256,1
11257,1
11258,0
11259,0
11260,1
11261,0
11262,0
11263,0
11264,0
11265,1
11266,0
11267,1
11268,0
11269,0
11270,0
11271,0
11272,1
11273,0
11274,0
11275,0
11276,1
11277,1
11278,0
11279,0
11280,0
11281,1
11282,0
11283,0
11284,0
11285,1
11286,0
11287,0
11288,0
11289,0
11290,1
11291,0
11292,0
11293,0
11294,0
11295,1
11296,1
11297,1
11298,1
11299,1
11300,0
11301,1
11302,0
11303,0
11304,1
11305,0
11306,0
11307,0
11308,0
11309,0
11310,0
11311,0
11312,0
11313,0
11314,1
11315,0
11316,0
11317,1
11318,1
11319,1
11320,0
11321,0
11322,0
11323,0
11324,0
11325,1
11326,0
11327,1
11328,0
11329,1
11330,1
11331,1
11332,0
11333,0
11334,0
11335,0
11336,0
11337,0
11338,0
11339,0
11340,1
11341,1
11342,0
11343,1
11344,1
11345,0
11346,1
11347,0
11348,1
11349,1
11350,1
11351,1
11352,0
